Variable Name	Variable Description	Data File Name	Data File Description	Begin Year	EndYear	Component	Use Constraints
URXMC1	Mono-(3-carboxypropyl) phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMEP	Mono-ethyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMHH	Mono-(2-ethyl-5-hydroxyhexyl) phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMHNC	"Cyclohexane 1,2-dicarboxylic acid monohydroxy isononyl ester  (ng/mL)"	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMHP	Mono-(2-ethyl)-hexyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMIB	Mono-isobutyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMNP	Mono-isononyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMOH	Mono-(2-ethyl-5-oxohexyl) phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXMZP	Mono-benzyl phthalate (ng/mL)	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
URXUCR	"Creatinine, urine (mg/dL)"	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
WTSB2YR	Environmental B 2-year weights	PHTHTE_H	Phthalates and Plasticizers Metabolites - Urine	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	ALB_CR_H	Albumin & Creatinine - Urine	2013	2014	Laboratory	None
URDACT	Albumin creatinine ratio (mg/g)	ALB_CR_H	Albumin & Creatinine - Urine	2013	2014	Laboratory	None
URXCRS	"Creatinine, urine (umol/L)"	ALB_CR_H	Albumin & Creatinine - Urine	2013	2014	Laboratory	None
URXUCR	"Creatinine, urine (mg/dL)"	ALB_CR_H	Albumin & Creatinine - Urine	2013	2014	Laboratory	None
URXUMA	"Albumin, urine (ug/mL)"	ALB_CR_H	Albumin & Creatinine - Urine	2013	2014	Laboratory	None
URXUMS	"Albumin, urine (mg/L)"	ALB_CR_H	Albumin & Creatinine - Urine	2013	2014	Laboratory	None
LBD2DFLC	"Blood 2,5-Dimethylfuran Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBD4CELC	"Blood 1,1,1,2-Tetrachloroethane Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDV06LC	Blood Hexane Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDV07LC	Blood Heptane Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDV08LC	Blood Octane Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDV1DLC	"Blood 1,2-Dichlorobenzene Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDV2ALC	"Blood 1,2-Dichloroethane Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDV3BLC	"Blood 1,3-Dichlorobenzene Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDV4CLC	Blood Tetrachloroethene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVBFLC	Blood Bromoform Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVBMLC	Blood Bromodichloromethane Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVBZLC	Blood Benzene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVC6LC	Blood Cyclohexane Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVCBLC	Blood Chlorobenzene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVCFLC	Blood Chloroform Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVCMLC	Blood Dibromochloromethane Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVCTLC	Blood Carbon Tetrachloride Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVDBLC	"Blood 1,4-Dichlorobenzene Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVDELC	"Blood 1,2-Dibromoethane Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVDXLC	"Blood 1,4-Dioxane Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVEALC	Blood Ethyl Acetate Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVEBLC	Blood Ethylbenzene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVECLC	Blood Chloroethane Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVEELC	Blood Diethyl Ether Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVFNLC	Blood Furan Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVFTLC	Blood aaa-Trifluorotoluene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVHTLC	Blood Tetrahydrofuran Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVIPLC	Blood Isopropylbenzene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVMCLC	Blood Methylene Chloride Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVMELC	Blood Methyl-tert-butyl ether (MTBE) Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVMPLC	Blood Methylcyclopentane Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVNBLC	Blood Nitrobenzene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVOXLC	Blood o-Xylene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVTCLC	Blood Trichloroethene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVTELC	"Blood 1,1,1-Trichloroethane Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVTOLC	Blood Toluene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVTPLC	"Blood 1,2,3-Trichloropropane Comment Code"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVVBLC	Blood Vinyl Bromide Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBDVXYLC	Blood m-/p-Xylene Comment Code	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBX2DF	"Blood 2,5-Dimethylfuran (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBX4CE	"Blood 1,1,1,2-Tetrachloroethane (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXV06	Blood Hexane (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXV07N	Blood Heptane (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXV08N	Blood Octane (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXV1D	"Blood 1,2-Dichlorobenzene (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXV2A	"Blood 1,2-Dichloroethane (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXV3B	"Blood 1,3-Dichlorobenzene (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXV4C	Blood Tetrachloroethene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVBF	Blood Bromoform (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVBM	Blood Bromodichloromethane (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVBZ	Blood Benzene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVC6	Blood Cyclohexane (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVCB	Blood Chlorobenzene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVCF	Blood Chloroform (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVCM	Blood Dibromochloromethane (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVCT	Blood Carbon Tetrachloride (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVDB	"Blood 1,4-Dichlorobenzene (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVDE	"Blood 1,2-Dibromoethane (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVDEE	Blood Diethyl Ether (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVDX	"Blood 1,4-Dioxane (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVEA	Blood Ethyl Acetate (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVEB	Blood Ethylbenzene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVEC	Blood Chloroethane (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVFN	Blood Furan (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVIPB	Blood Isopropylbenzene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVMC	Blood Methylene Chloride (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVMCP	Blood Methylcyclopentane (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVME	Blood Methyl-tert-butyl ether (MTBE) (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVNB	Blood Nitrobenzene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVOX	Blood o-Xylene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVTC	Blood Trichloroethene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVTE	"Blood 1,1,1-Trichloroethane (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVTFT	Blood aaa-Trifluorotoluene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVTHF	Blood Tetrahydrofuran (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVTO	Blood Toluene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVTP	"Blood 1,2,3-Trichloropropane (ng/mL)"	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVVB	Blood Vinyl Bromide (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
LBXVXY	Blood m-/p-Xylene (ng/mL)	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
WTSVOC2Y	VOC Subsample Weight	VOCWB_H	Volatile Organic Compounds and Trihalomethanes/MTBE - Blood	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URDP01LC	1-Hydroxynaphthalene Comment Code	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URDP02LC	2-Hydroxynaphthalene Comment Code	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URDP03LC	3-Hydroxyfluorene Comment Code	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URDP04LC	2-Hydroxyfluorene Comment Code	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URDP06LC	1-Hydroxyphenanthrene Comment Code	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URDP10LC	1-Hydroxypyrene Comment Code	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URDP25LC	2-Hydroxyphenanthrene (ng/L) & 3-Hydroxyphenanthrene Comment Code	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URXP01	1-Hydroxynaphthalene (ng/L)	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URXP02	2-Hydroxynaphthalene (ng/L)	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URXP03	3-Hydroxyfluorene (ng/L)	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URXP04	2-Hydroxyfluorene (ng/L)	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URXP06	1-Hydroxyphenanthrene (ng/L)	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URXP10	1-Hydroxypyrene (ng/L)	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URXP25	2-Hydroxyphenanthrene (ng/L) & 3-Hydroxyphenanthrene (ng/L)	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
URXUCR	Urinary Creatinine	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
WTSA2YR	Subsample A weights	PAH_H	Polycyclic Aromatic Hydrocarbons (PAH) - Urine	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
URDDEALC	DEET acid comment code	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
URDDEELC	DEET comment code	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
URDDHDLC	Desethyl hydroxy DEET Comment Code	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
URXDEA	3-(Ethlycarbamoyl) benzoic acid (ug/L)	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
URXDEE	"N, N-Diethy-meta-toluamide (DEET) (ug/L)"	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
URXDHD	"N, N-Diethyl-3-(hydroxymethyl) benzamide (DHMB) (ug/L)"	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
URXUCR	"Creatinine, urine (mg/dL)"	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
WTSC2YR	Environmental Subsample C Weights	DEET_H	DEET and Metabolites	2013	2014	Laboratory	None
SDUHIBPL	Mono-2-hydroxy-iso-butyl phthalate comment code	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014	Laboratory	None
SDUMHBPL	Mono-3-hydroxy-n-butyl phthalate comment code	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014	Laboratory	None
SEQN	Respondent sequence number.	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014	Laboratory	None
SSURHIBP	Mono-2-hydroxy-iso-butyl phthalate (ng/mL)	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014	Laboratory	None
SSURMHBP	Mono-3-hydroxy-n-butyl phthalate (ng/mL)	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014	Laboratory	None
URXUCR	"Creatinine, urine (mg/dL)"	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014	Laboratory	None
WTSB2YR	Environmental B 2-year weights	SSPHTE_H	Phthalates and Plasticizers Metabolites - Urine (Surplus)	2013	2014	Laboratory	None
LBD2DFLC	"Blood 2,5-Dimethylfuran Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBD4CELC	"Blood 1,1,1,2-Tetrachloroethane Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDV06LC	Blood Hexane Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDV07LC	Blood Heptane Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDV08LC	Blood Octane Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDV1DLC	"Blood 1,2-Dichlorobenzene Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDV2ALC	"Blood 1,2-Dichloroethane Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDV3BLC	"Blood 1,3-Dichlorobenzene Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDV4CLC	Blood Tetrachloroethene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVBFLC	Blood Bromoform Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVBMLC	Blood Bromodichloromethane Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVBZLC	Blood Benzene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVC6LC	Blood Cyclohexane Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVCBLC	Blood Chlorobenzene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVCFLC	Blood Chloroform Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVCMLC	Blood Dibromochloromethane Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVCTLC	Blood Carbon Tetrachloride Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVDBLC	"Blood 1,4-Dichlorobenzene Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVDELC	"Blood 1,2-Dibromoethane Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVDXLC	"Blood 1,4-Dioxane Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVEALC	Blood Ethyl Acetate Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVEBLC	Blood Ethylbenzene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVECLC	Blood Chloroethane Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVEELC	Blood Diethyl Ether Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVFNLC	Blood Furan Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVFTLC	Blood aaa -Trifluorotoluene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVHTLC	Blood Tetrahydrofuran Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVIPLC	Blood Isopropylbenzene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVMCLC	Blood Methylene Chloride Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVMELC	Blood Methyl-tert-butyl ether (MTBE) Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVMPLC	Blood Methylcyclopentane Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVNBLC	Blood Nitrobenzene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVOXLC	Blood o-Xylene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVTCLC	Blood Trichloroethene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVTELC	"Blood 1,1,1-Trichloroethane Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVTOLC	Blood Toluene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVTPLC	"Blood 1,2,3-Trichloropropane Comment Code"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVVBLC	Blood Vinyl Bromide Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBDVXYLC	Blood m-/p-Xylene Comment Code	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBX2DF	"Blood 2,5-Dimethylfuran (ng/mL)"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBX4CE	"Blood 1,1,1,2-Tetrachloroethane (ng/mL)"	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBXV06	Blood Hexane (ng/mL)	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
LBXV07N	Blood Heptane (ng/mL)	VOCWBS_H	Volatile Organic Compounds (VOCs) and Trihalomethanes/MTBE - Blood - Special Sample	2013	2014	Laboratory	None
